CC_Maskenbytes,
CC_MEL_POL_BEI_DEF_TFL,
CC_MEL_SL_BEI_DEF_RL_BL_1,
CC_MEL_SL_BEI_DEF_RL_BL_2,
CC_MELD_ABIEGL_BEI_DEF_FL,
CC_MELD_AL_OFF,
CC_MELD_BFD_BEI_DEF_NSL,
CC_MELD_BFD_BL,
CC_MELD_BL_BEI_DEF_BFD,
CC_MELD_LICHT_AN,Check Control (CC) - lights left on warning
CC_MELD_LICHT_AN_WARN_R,Check Control (CC) - lights left on warning after turning off ignition
CC_MELD_LICHT_AN_WARNUNG,Check Control (CC) - lights left on warning
CC_MELD_NSL_BFD,
CC_MELD_NSL_SL,
CC_MELD_PARKLICHT,Check Control (CC) - parking lights
CC_MELD_PARKLICHT_30,Check Control (CC) - parking lights
CC_MELD_PARKLICHT_EIN,Check Control (CC) - parking lights on warning
CC_MELD_RL_BL_1_ALS_TFL,
CC_MELD_SL_BEI_DEF_NSL,
CC_MELD_SW_CI_NOT_AKTIV,
CC_MELDUNG__BL_M_1,
CC_MELDUNG_AL,Check Control (CC) - low beams
CC_MELDUNG_AL_L,Check Control (CC) - low beams - left
CC_MELDUNG_AL_R,Check Control (CC) - low beams - right
CC_MELDUNG_BFD,Check Control (CC) - brake force lights
CC_MELDUNG_BFD_L,Check Control (CC) - brake force lights - left
CC_MELDUNG_BFD_R,Check Control (CC) - brake force lights - right
CC_MELDUNG_BL,Check Control (CC) - brake lights
CC_MELDUNG_BL_L,Check Control (CC) - brake lights - left
CC_MELDUNG_BL_M,Check Control (CC) - brake lights - third
CC_MELDUNG_BL_M_1,Check Control (CC) - brake lights - third 1
CC_MELDUNG_BL_R,Check Control (CC) - brake lights - right
CC_MELDUNG_BLK_H,Check Control (CC) - turn signals - rear
CC_MELDUNG_BLK_H_L,Check Control (CC) - turn signals - rear left
CC_MELDUNG_BLK_H_R,Check Control (CC) - turn signals - rear right
CC_MELDUNG_BLK_LH,Check Control (CC) - turn signals - rear left
CC_MELDUNG_BLK_LV,Check Control (CC) - turn signals - front left
CC_MELDUNG_BLK_LZ,Check Control (CC) - turn signals - side left
CC_MELDUNG_BLK_RH,Check Control (CC) - turn signals - rear right
CC_MELDUNG_BLK_RV,Check Control (CC) - turn signals - front right
CC_MELDUNG_BLK_RZ,Check Control (CC) - turn signals - side right
CC_MELDUNG_BLK_V,Check Control (CC) - turn signals - front
CC_MELDUNG_BLK_V_L,Check Control (CC) - turn signals - front left
CC_MELDUNG_BLK_V_R,Check Control (CC) - turn signals - front right
CC_MELDUNG_FL,Check Control (CC) - high beams
CC_MELDUNG_FL_L,Check Control (CC) - high beams - left
CC_MELDUNG_FL_R,Check Control (CC) - high beams - right
CC_MELDUNG_FRA_H_L,
CC_MELDUNG_FRA_H_R,
CC_MELDUNG_FRA_V_L,
CC_MELDUNG_FRA_V_R,
CC_MELDUNG_FRA_Z_L,
CC_MELDUNG_FRA_Z_R,
CC_MELDUNG_IB,Check Control (CC) - interior lights
CC_MELDUNG_IB_30,Check Control (CC) - interior lights
CC_MELDUNG_IB_3R,Check Control (CC) - interior lights
CC_MELDUNG_KL_58G,Check Control (CC) - terminal 58G (interior lights)
CC_MELDUNG_KZL,Check Control (CC) - license plate lights
CC_MELDUNG_KZL_30,Check Control (CC) - license plate lights
CC_MELDUNG_KZL_3R,Check Control (CC) - license plate lights
CC_MELDUNG_NSL_L,Check Control (CC) - fog lights - rear left
CC_MELDUNG_NSL_L_30,Check Control (CC) - fog lights - rear left
CC_MELDUNG_NSL_L_32,Check Control (CC) - fog lights - rear left
CC_MELDUNG_NSL_L_3R,Check Control (CC) - fog lights - rear left
CC_MELDUNG_NSL_R,Check Control (CC) - fog lights - rear right
CC_MELDUNG_NSL_R_30,Check Control (CC) - fog lights - rear right
CC_MELDUNG_NSL_R_32,Check Control (CC) - fog lights - rear right
CC_MELDUNG_NSL_R_3R,Check Control (CC) - fog lights - rear right
CC_MELDUNG_NSW,Check Control (CC) - fog lights - front
CC_MELDUNG_NSW_L,Check Control (CC) - fog lights - front left
CC_MELDUNG_NSW_R,Check Control (CC) - fog lights - front right
CC_MELDUNG_POL_L,Check Control (CC) - corner LEDs - left
CC_MELDUNG_POL_R,Check Control (CC) - corner LEDs - right
CC_MELDUNG_RFS,Check Control (CC) - reversing lights
CC_MELDUNG_RFS_L,Check Control (CC) - reversing lights - left
CC_MELDUNG_RFS_R,Check Control (CC) - reversing lights - right
CC_MELDUNG_RL_BL_1,Check Control (CC) - tail lights 1
CC_MELDUNG_RL_BL_2,Check Control (CC) - tail lights 2
CC_MELDUNG_SH,
CC_MELDUNG_SL_1_L,Check Control (CC) - parking lights - left 1
CC_MELDUNG_SL_1_R,Check Control (CC) - parking lights - right 1
CC_MELDUNG_SL_2_L,Check Control (CC) - parking lights - left 2
CC_MELDUNG_SL_2_R,Check Control (CC) - parking lights - right 2
CC_MELDUNG_SL_LH,Check Control (CC) - parking lights - rear left
CC_MELDUNG_SL_LHI,Check Control (CC) - parking lights - rear left
CC_MELDUNG_SL_LV,Check Control (CC) - parking lights - front left
CC_MELDUNG_SL_RH,Check Control (CC) - parking lights - rear right
CC_MELDUNG_SL_RHI,Check Control (CC) - parking lights - rear right
CC_MELDUNG_SL_RV,Check Control (CC) - parking lights - front right
CC_MELDUNG_SL_V,Check Control (CC) - parking lights - front
CC_MELDUNG_SML_L,Check Control (CC) - angel eyes - left
CC_MELDUNG_SML_R,Check Control (CC) - angel eyes - right
CC_MELDUNG_TFL_L,Check Control (CC) - daytime running lights - left
CC_MELDUNG_TFL_R,Check Control (CC) - daytime running lights - right
CC_MELDUNGEN_1,
CC_MELDUNGEN_2,
CC_MELDUNGEN_3,
CC_MELDUNGEN_4,
CC_MELDUNGEN_5,
CC_MELDUNGEN_AKTIV_R57,
CC_ML,
CC_NR_ROLLE,
CC_NSL_LINKS,Check Control (CC) - fog lights - rear left
CC_PARKBREMSE_M_O_GONG,
CC_PDC_WAITID34,
CC_PREDRIVE_WAIT_ID_34,
CC_R_AUS,
CC_R_EIN,
CC_RPA_RDC_KONT_LEUCHTE,
CC_RUECKLICHT,Check Control (CC) - tail lights
CC_RUECKLICHT_2_RECHTS,Check Control (CC) - reversing lights - right
CC_RUECKLICHT_3_LINKS,Check Control (CC) - reversing lights - left
CC_RUECKLICHT_3_RECHTS,Check Control (CC) - reversing lights - right
CC_RUECKLICHT_LINKS,Check Control (CC) - tail lights - left
CC_RUECKLICHT_RECHTS,Check Control (CC) - tail lights - right
CC_SCHLUESSELVARIANTE,
CC_SL_BL_BEI_RL_BL_2,
CC_STANDLICHT_LINKS,Check Control (CC) - parking lights - left
CC_STANDLICHT_RECHTS,Check Control (CC) - parking lights - right
CC_TEMPERATURWARNUNG,Check Control (CC) - temperature warning
CC_TUEREN,Check Control (CC) - open doors
CC_VERSION,
CC_VMIN_MIT_OHNE_GONG,
CC_WASCHWASSER,Check Control (CC) - low washer fluid warning
CC_ZUENDSCHLUESSEL,Check Control (CC) - ignition key
CC_ZUSATZBLINKER,Check Control (CC) - auxiliary turn signals
ccc,iDrive Professional Navigation (CCC)
CCC_APPL_CODING_STATUS,
ccc_async,
CCC_E71,iDrive Professional Navigation (CCC) in E71 (X6)
CCC_ECUS,
CCC_Stand_Alone,
CCM,
CCM_0X42_IM_NACHLAUF,
CCM_AHV_SG,
CCM_AHV_SG_5,
CCM_Codierdaten,
ccm_denorm,
CCM_FILTER,
CCM_FILTER_C13,
CCM_FILTER_C16,
CCM_FILTER_ECALL,
ccm_panic,
CCM_PANIC_MODE,
ccm_panic_und_denorm,
CCM_SEND_INVALID,
CCM_ZWISCHENSTELLUNG_E89,
CCMELDUNG_ABRISS_AHV,
CCMELDUNG_FEHLER_AHM,
CCMELDUNG_VERRIEGEL_AHV,
CC-Meldungen,
CCMELDUNGEN,
CCMELDUNGEN_E88,
ccp,
cd,
cd_extern,
cd_only,
CD_UPDATE,
CD_WECHSLER,Cd changer
CDC,
cdc_vorbereitung,
CDMM_AUX_HU,
CDMM_AUX_RSE,
CDMM_AUX_RSE_L,
CDMM_AUX_RSE_R,
CDMM_BLUETOOTH_AUDIO,
CDMM_BT_DATABASE,
CDMM_CD_CHANGER,
CDMM_CDVD_CHANGER,
CDMM_CDVD_JUST_ONE_SINGLE,
CDMM_CDVD_SINGLE_RSE,
CDMM_CHANGER,
CDMM_CHANGER_3,
CDMM_DVD,
CDMM_DVD_AOP_AUTOMATIC,
CDMM_DVD_CHANGER,
CDMM_DVD_SINGLE,
CDMM_ES,
CDMM_ES_ALBUM_INFO,
CDMM_EX,
CDMM_PERSONALRADIO,
CDMM_SOUND_TOPHIFI,
CDMM_TV,
CDMM_TV_AUDIOTRACE,
CDMM_TV_AUTOSTORE,
CDMM_TV_BML,
CDMM_TV_EPG,
CDMM_TV_FOLLOWING,
CDMM_TV_MULTICHANNEL,
CDMM_TV_PRESETLIST,
CDMM_TV_TELETEXT,
CDMM_USB,
CDMM_USB_AUDIO_AZ_SEARCH,
CDMM_USB_AUDIO_DOUBLE,
CDMM_USB_AUDIO_DOUBLE_0B,
CDMM_USB_AUDIO_SINGLE,
CDMM_USB_COMPOSER_IPOD,
CDMM_USB_COMPOSER_MTP,
CDMM_USB_COVER_ART,
CDMM_USB_HMI,
CDMM_USB_POD_BOOK,
CDMM_USB_VIDEO,
CDMM_VIDEO,
CDMM_VIDEO_C0B,
cd-player,
CDS_AX_NEG_FEIN,
CDS_AX_NEG_GROB,
celcius,Degrees Celsius (°C)
celsius,Degrees Celsius (°C)
CENT_LOCK_MGL_VO_TUER_AUF,
CENT_LOCK_N_MGL_VERD_AUF,
CENTER_VALUE_VOL_TP_MIN,
CENTER_VALUE_VOL_TP_RAD12,
CENTERLOCK_TASTER_VERBAUT,
CF_ESM_HB,
CF_ESM_LB,
CFB,
CFBB,
CFL_PROTECT_TEMP,
CFL_TMP,
CFV,
CFVB,
champ,Central Head Unit and Multimedia Platform (CHAMP)
champ_contr,
champ2_l3,
champ2_l6,
champ2_rueko,
CHANGE_INDEX,
CHANNEL_LINEUP,
ChannelAdjustments,
charactermap_automatic,
CHAUFFEURSMODE,
CHECK,
CHECK_BLOCK_0,
CHECK_BLOCK_1,
CHECK_BLOCK_2,
CHECK_BLOCK_3,
CHECK_BLOCK_4,
CHECK_BLOCK07,
CHECK_CONTROL,
CHECK_CONTROL_OK,Check Control (CC) ok
CHECK_CONTROL_VERSION,Check Control (CC) version
CHECK_CONTROL_VERSION_HI,Check Control (CC) high version
CHECK_CONTROL_VERSION_LO,Check Control (CC) low version
CHECK_DEF_TT,
CHECK_DRIFT_TIME,
CHECK_FGN_SMC_ALC_OFF,
CHECK_FILL_CAP,
CHECK_IGNITIONA,
CHECK_IGNITIONC,
CHECK_IGNITIONK,
CHECK_LSZ_ENABLE,
CHECK_MOTOR_LAUEFT,
CHECK_SIGNAL_DUR_ARMING,
CHECK_SIGNAL_ON_ARMING,
CHECK_SMC_ERROR,Adaptive headlight error
CHECK_SUM_CRC,
CHECK_SUM_DIMM_BLOCK,
CHECKBOX_TP,
Check-Control,
CHECKCONTROL_ALIVE,
CHECKCTRLTAB_SASL,
CHECKCTRLTAB_SASR,
CHECKCTRLTAB_SBSL,
CHECKCTRLTAB_SBSR,
CHECKCTRLTAB_SFZ,
CHECKCTRLTAB_SIM,
CHECKCTRLTAB_SSBF,
CHECKCTRLTAB_SSFA,
CHECKCTRLTAB_SSH,
CHECKCTRLTAB_STVL,
CHECKCTRLTAB_STVR,
CHECKCTRLTAB_SZL,
Checksum,Checksum
CHECKSUM,Checksum
CHECKSUM_0,Checksum 0
CHECKSUM_1,Checksum 1
Checksum_2,
CHECKSUM_2,Checksum 2
CHECKSUM_3,Checksum 3
CHECKSUM_4,Checksum 4
CHECKSUM_5,Checksum 5
CHECKSUM_6,Checksum 6
CHECKSUM_7,Checksum 7
CHECKSUM_CID,
CHECKSUM_CID_A,
Checksum_extern,
Checksum_intern,
CHECKSUM_RECALC,
CHECKSUM_RPU,
CHECKSUM_SPU,
Checksum_ZCS,
Checksumme,
CHECKSUMME,
CHECKSUMME_0,
CHECKSUMME_1,
Checksumme_2,
CHECKSUMME_2,
CHECKSUMME_3,
CHECKSUMME_4,
CHECKSUMME_CRC16,
CHECKSUMME_EDCK,
CHECKSUMME_EKP,
CHECKSUMME_EKP3,
CHECKSUMME_TFE,
china,China
china_simp,China (simplified)
china_simple,China (simplified)
china_trad,China (traditional)
chinesisch,Chinese
chinesisch_simp,Chinese (simplified)
chinesisch_trad,Chinese (traditional)
ChipCard,
CHIPCARD,
CHK_MESS_NEBELSCHLUSSL,
CHK_MESS_SCHLUSSL_TAILL,
chl_glass,
CHO,
choicelanguage_1,
CI_KODIERDATEN,
cic_high,
cic_high_rueko,
CIC_MDRIVE,
cic_mid,
cic_mid_rueko,
CID,Central Information Display (CID)
cid_basis,Central Information Display (CID) basic
CID_CCC,Central Information Display (CID) in iDrive Professional Navigation (CCC)
CID_CHAMP,Central Information Display (CID) in Central Head Unit and Multimedia Platform (CHAMP)
CID_CIC,
CID_COLOUR,Central Information Display (CID) color
cid_e60,Central Information Display (CID) in E60 (5 Series)
cid_e70,
CID_EXT_CCC_H,
cid_high,
cid_low,
cid_mid,
cid_tosh_58,
cid_tosh_65,
CID_TYPE,Central Information Display (CID) type
CIM_ALIVE,
CIS,
CIS_MATTE,
CIS_Parameter,
CIS_PARAMETER,
CIS-Parameter,
CITY_ABBLENDEN_KURZ_HB,
CITY_ABBLENDEN_KURZ_LB,
CITY_ABBLENDEN_LANG_HB,
CITY_ABBLENDEN_LANG_LB,
CITY_AMB_PK_TOTAL_THRES,
CITY_AUFBLENDEN_KURZ_HB,
CITY_AUFBLENDEN_KURZ_LB,
CITY_AUFBLENDEN_LANG_HB,
CITY_AUFBLENDEN_LANG_LB,
CITY_AVG_NO_OF_PKS_X16,
CITY_LONG_AVG_PEAK_TC,
CITY_LONG_AVG_TC,
CITY_LONG_AVG_TIMECONST,
CITY_LONG-AVG_AMB_THRES,
CITY_MAX_SHORT_SVG_TCONST,
CITY_NUMBER_SL_X16_HW,
CITY_NUMBER_SL_X16_VILL,
CITY_SHORT_AVG_AMB_THRES,
CITY_SHORT_AVG_PEAK_TC,
CITY_SHORT_AVG_TC,
CITY_SHORT_AVG_TIMECONST,
CITY_SL_BRIGHT_THRES_HW,
CITY_SL_BRIGHT_THRES_VILL,
CITY_SL_BRIGHT_TIMECONST,
CITY_SL_TIMECONST,
CITY_VD_HW_SPEED,
ckm,Car Key Memory (CKM)
CKM,Car Key Memory (CKM)
CKM_2407,
CKM_410D,
CKM_4110,
CKM_4113,
CKM_4116,
CKM_4119,
CKM_430C,
CKM_4310,
CKM_4328,
CKM_4D01,
CKM_4D03,
CKM_4DA1,
CKM_5303,
CKM_5305,
CKM_531A,
CKM_532F,
CKM_7501,
CKM_7504,
CKM_750A,
CKM_8116,
CKM_8119,
CKM_8125,
CKM_8127,
CKM_8129,
CKM_8313,
CKM_8601,
CKM_930D,
CKM_930E,
CKM_931D,
CKM_9323,
CKM_940A,
CKM_940C,
CKM_940D,
CKM_9410,
CKM_9413,
CKM_9416,
CKM_9419,
CKM_941C,
CKM_9901,
CKM_9C01,
CKM_9C03,
CKM_A107,
CKM_ALC,
CKM_ALC_DEF,
CKM_BEH_AUSLOESE_FAS,
CKM_CODIERUNG,
CKM_HEIMLEUCHTEN,
CKM_MIND_ANZ_ZYKL_TIPP_BL,
CKM_QUITT_BLK_ENTSICHERN,
CKM_QUITT_BLK_SICHERN,
CKM_TAGFAHRLICHT_ECE,
CKM-Individuell_und_def,
CKS_BL,
CKS_BL_1,
CKS_BR,
CLARITYAUDIO,
CLASS_PWR,
classic,
CLIMATE_ACT_ONE_TIMER,
CLIMATE_WITHOUT_PREVIEW,
CLIMATE_WO_PREVIEW,
CLOCK_MODE,
CLOSE_ZV_MOTOR_DRIVE_TIME,
CLT_AKTIV_IM_CRASH_MODE,
CLT_TASTE,
CLUBDOOR_CC_MELDUNG,
CLUBMAN,
clubman_coope_s_q_auto_sb,
clubman_cooper,
clubman_cooper_auto,
clubman_cooper_auto_sb,
clubman_cooper_d,
clubman_cooper_d_auto,
clubman_cooper_d_hp,
clubman_cooper_d_hp_auto,
clubman_cooper_d_hp_hs,
clubman_cooper_d_hs,
clubman_cooper_hp,
clubman_cooper_hp_auto,
clubman_cooper_hp_hs,
clubman_cooper_hs,
clubman_cooper_hs_sb,
clubman_cooper_q_auto,
clubman_cooper_q_auto_sb,
clubman_cooper_s,
clubman_cooper_s_auto,
clubman_cooper_s_auto_sb,
clubman_cooper_s_d,
clubman_cooper_s_d_auto,
clubman_cooper_s_d_hp,
clubman_cooper_s_d_hp_hs,
clubman_cooper_s_d_hs,
clubman_cooper_s_dsc,
clubman_cooper_s_h,
clubman_cooper_s_h_auto,
clubman_cooper_s_h_hs,
clubman_cooper_s_hp,
clubman_cooper_s_hp_auto,
clubman_cooper_s_hp_hs,
clubman_cooper_s_hs,
clubman_cooper_s_hs_sb,
clubman_cooper_s_q_auto,
clubman_cooper_s_q_hs,
clubman_cooper_s_q_hs_sb,
clubman_cooper_s_sb,
clubman_cooper_sb,
clubman_coopr_s_d_hp_auto,
clubman_diesel_g,
clubman_diesel_g_auto,
clubman_diesel_g_auto_sb,
clubman_diesel_g_hs,
clubman_diesel_g_hs_sb,
clubman_diesel_g_sb,
clubman_diesel_k,
clubman_diesel_k_auto,
clubman_diesel_k_auto_sb,
clubman_diesel_k_hs,
clubman_diesel_k_hs_sb,
clubman_diesel_k_sb,
clubman_dsc,
clubman_one,
clubman_one_auto,
clubman_one_auto_sb,
clubman_one_cooper,
clubman_one_d,
clubman_one_d_cooper_d,
clubman_one_d_hp,
clubman_one_d_hp_hs,
clubman_one_d_hs,
clubman_one_hp,
clubman_one_hp_auto,
clubman_one_hp_hs,
clubman_one_hs,
clubman_one_hs_sb,
clubman_one_q_auto,
clubman_one_q_auto_sb,
clubman_one_q_hs,
clubman_one_q_hs_sb,
clubman_one_sb,
clubman_works,
clubman_works_hs,
CLUTCH_OFF,
CLUTCH_ON,
CNB,
CNV,
CO2_FH_KL50_RESTART,
COD_EKS_ESH_EOL_TAB,
COD_EKS_SHD_EOL_TAB,
COD_ELECTRICAL_HORIZON,
Cod_Erf_Checksum_1,
COD_F_CAN_ENABLE,
COD_IFL,
COD_IFL_AN_PIN48,
COD_IFL_ASYNC,
COD_KOMMUNIKATION_ACC,
COD_KOMMUNIKATION_AHM,
COD_KOMMUNIKATION_ANTRIEB,
COD_KOMMUNIKATION_ANZEIGE,
COD_KOMMUNIKATION_BEDIEN,
COD_KOMMUNIKATION_BREMSE,
COD_KOMMUNIKATION_FFP,
COD_KOMMUNIKATION_GETR,
COD_KOMMUNIKATION_HDC,
COD_LL_RL,
COD_NO_VOLT_REG_VALVE,
COD_ROOFTEMPMOD_TAB,
COD_S12_HC12,
CODE_NR_1,
CODE_NR_2,
CODE_NR_3,
CODE_NR_4,
CODE_NR_5,
Codenr,
Codenr/Zylinderzahl,
Codier/Aenderungsindex,
Codier_Ablage,
CODIER_CHECK,
CODIER_INDEX,
Codieranforderung_0,
CODIERANFORDERUNG_0,
Codieranforderung_1,
CODIERANFORDERUNG_1,
CODIERBLOCK,
codierdaten,
CODIERDATEN,
Codierdaten_1,
Codierdaten_a,
Codierdaten_FGR2,
Codierdaten_GR2,
CODIERDATEN_LM,
CODIERDATEN_LM_ZUSATZ,
CODIERDATEN_LM_ZUSATZ_2,
Codierdaten_Mayday,
Codierdaten_Navi,
Codierdatenkennung_0,
Codierdatum,
CODIERDATUM[1],Coding date [1]
CODIERDATUM[2],Coding date [2]
CODIERDATUM[3],Coding date [3]
CODIERDATUM[4],Coding date [4]
CODIERDATUM[5],Coding date [5]
CODIERDATUM[6],Coding date [6]
Codierindex,
CODIERINDEX,Coding index
CODIERINDEX_0,Coding index 0
codierindex_01,
codierindex_02,
CODIERINDEX_1,Coding index 1
CODIERINDEX_2,Coding index 2
CODIERINDEX_3,Coding index 3
CODIERINDEX_4,Coding index 4
CODIERINDEX_ABC,
CODIERINDEX_ARS,
CODIERINDEX_FRM,
codiert,Coded
codiertes_signal,Coded signal
codierung,Coding
Codierung_Datum,Coding date
CODIERUNG_DATUM,Coding date
codierung_erfolgt,Coding completed
CODIERUNG_ERFOLGT,Coding completed
CODIERUNG_ERFOLGT_0,Coding 0 completed
CODIERUNG_ERFOLGT_1,Coding 1 completed
CODIERUNG_ERFOLGT_2,Coding 2 completed
CODIERUNG_ERFOLGT_4,Coding 4 completed
CODIERUNG_ERFOLGT_5,Coding 5 completed
CODIERUNG_ERFOLGT_6,Coding 6 completed
CODIERUNG_ERFOLGT_7,Coding 7 completed
CODIERUNG_ERFOLGT_BLK0,
CODIERUNG_ERFOLGT_BLK1,
CODIERUNG_ERFOLGT_BLK2,
CODIERUNG_ERFOLGT_BLK3,
CODIERUNG_ERFOLGT_BLK4,
CODIERUNG_PROTOKOLL,Coding protocol
CODIERUNG_PROTOKOLL_18,
CODIERUNG_PROTOKOLL_21,
CODIERUNG_PROTOKOLL_MSD80,
CODIERUNG_PROTOKOLL_MSV80,
Codierung_RAD1,
Codierung_RAD12,
Codierung_RBT,
Codierung_valid,
Codierung_Valid,
CODIERUNG_VALID,
CODIERWERT,Coding value
Codierwert_ASC5,Coding value Automatic Stability Control 5 (ASC+T)
Codierwert_ASC5.7,Coding value Automatic Stability Control 5.7 (ASC+T)
Codierwert_DSC,Coding value Dynamic Stability Control (DSC)
Codierwert_DSC5.7,Coding value Dynamic Stability Control 5.7 (DSC III)
CODIERWERT_DSC5.7,Coding value Dynamic Stability Control 5.7 (DSC III)
Codierwert_DSC5.7_E46-16,
Codierwert_DSC5.7_E53,
CODIERWERT_DXC_8,
Codierwert_DXC8_E53,
Codierwert_DXC8_E83,
Codierwert_EML,Coding value Electronic Throttle Control (EML)
CODIERWERT_KOMPL,Coding value (inverted)
Codierwert_Komplement,Coding value (inverted)
CODINDEX_AKTUELL_00,
CODINDEX_AKTUELL_01,
Coding,Coding
CODING_1,Coding 1
Coding_data_block5,Coding data block 5
Coding_data_block6,Coding data block 6
Coding_data_block7,Coding data block 7
Coding_data_block8,Coding data block 8
Coding_date,Coding date
Coding_Done,
CODING_DONE,
CODING_VALID,
CODING_VALID_BMW,
coding_vin,
CodingValidBMWproduction,
col_4x_cooper_d,
col_4x_cooper_d_auto,
col_4x_cooper_d_hs,
col_4x_cooper_s,
col_4x_cooper_s_auto,
col_4x_cooper_s_d,
col_4x_cooper_s_d_auto,
col_4x_cooper_s_d_h,
col_4x_cooper_s_d_h_auto,
col_4x_cooper_s_d_h_hs,
col_4x_cooper_s_d_hs,
col_4x_cooper_s_h,
col_4x_cooper_s_h_auto,
col_4x_cooper_s_h_hs,
col_4x_cooper_s_hs,
col_cooper,
col_cooper_auto,
col_cooper_d,
col_cooper_d_auto,
col_cooper_d_hs,
col_cooper_hs,
col_cooper_s,
col_cooper_s_auto,
col_cooper_s_d,
col_cooper_s_d_auto,
col_cooper_s_d_h,
col_cooper_s_d_h_auto,
col_cooper_s_d_h_hs,
col_cooper_s_d_hs,
col_cooper_s_h,
col_cooper_s_h_auto,
col_cooper_s_h_hs,
col_cooper_s_hs,
col_one,
col_one_auto,
col_one_cooper,
col_one_d,
col_one_d_cooper_d,
col_one_d_hs,
col_one_hs,
COLORSWITCH_LANGDRUCK,
COLORSWITCH_VERBAUT,
COLORTABLE,
COLOUR_SWITCH,
COLOUR_SWITCH_LINES,
com_m43,
combox,
COMBOX,
COMBOX_ALIVE_MONITOR,
COMBOX_ID_MONITOR,
COMFORT_ACCESS_LICHT,
COMFORT_ACCESS_SL_ABSCH,
COMFORT_GESCHWINDIGKEIT,
COMFORT_KERBING,
COMFORT_OPENING,
COMFORT_STROM,
COMINGSTREET_KOMBI_HUD,
compact,Compact
compact_ms,
compact_s,
COMPASS_MIRROR,
component_status,
COMPRESSED_AUDIO,
Compressor,
COMPRESSOR,
CONFIG_EXACT_SPEED_DISP,
CONFIG_INDEX,
config_index_0,
config_index_1,
config_index_10,
config_index_11,
config_index_12,
config_index_13,
config_index_14,
config_index_15,
config_index_2,
config_index_3,
config_index_4,
config_index_5,
config_index_6,
config_index_7,
config_index_8,
config_index_9,
config_table_0,
config_table_1,
config_table_2,
config_table_3,
config_table_4,
config_table_5,
config_table_6,
config_table_7,
config_table_8,
config_url_ece,
config_url1_ece,
CONFIG_WARNING,
Config_Warnung,
Configuration,
Configuration_Bytes,
Configuration_Equipment,
CONNECTIVITY_SYSTEM_VER,
CONS_UNIT,
CONSUMPTION_UNIT,
CONTACT_LIST,
CONTACT_LIST_C12,
CONTACT_NR_DEALER,
CONTACT_NR_DEALER_RAD12,
CONTACT_NR_HOTLINE,
CONTACT_NR_HOTLINE_RAD12,
CONTACT_NR_MOBILE_SRVC,
CONTACT_NR_MOBILE_SRVC_12,
CONTACT_NUM_HOTLINE_0B,
CONTACT_NUMBERS,
CONTACT_NUMBERS_BCALL,
CONTACT_NUMBERS_BCALL_0B,
CONTACT_NUMBERS_BCALL_M,
CONTACT_NUMBERS_BT,
CONTACT_NUMBERS_DEALER,
CONTACT_NUMBERS_DEALER_M,
CONTACT_NUMBERS_HOTLINE,
CONTACT_NUMBERS_HOTLINE_M,
CONTACTS_EIN_AUS,
content_disabl_eng_brake,
content_disable_brake,
content_disable_engine,
content_disable_vmax,
content_enable,
CONTI_MEAS_OUTPUT,
CONTINUEAFTERKL50,
contrast_default,
CONTRAST_DEFAULT,
CONTRAST_KEY_1,
CONTRAST_KEY_2,
CONTRAST_KEY_3,
CONTRAST_KEY_4,
CONTRAST_UNPERS_AREA,
CONTROL_BYTE,
CONTROL_LIGHTS_DAY,
CONTROL_LIGHTS_NIGHT,
CONTROL_TIMER_1_2,
CONVERTIBLE,
COOL_TEMP_BAR_GRAPH_X1-X8,
COOL_TEMP_BAR_GRAPH_Y1-Y6,
Coolant,
COOLANT_BAR_BEHAVIOUR,
COOLANT_BAR_HYSTERESIS,
COOLANT_TEMP_X1-X6,
COOLING_FANS,
Coolingw_ECM_Heaters_AUC,
cooper,
cooper_auto,
cooper_auto_sb,
cooper_d,
cooper_d_auto,
cooper_d_hp,
cooper_d_hp_auto,
cooper_d_hp_hs,
cooper_d_hs,
cooper_hp,
cooper_hp_auto,
cooper_hp_hs,
cooper_hs,
cooper_hs_sb,
cooper_q_auto,
cooper_q_auto_sb,
cooper_s,
cooper_s_auto,
cooper_s_auto_sb,
cooper_s_d,
cooper_s_d_auto,
cooper_s_d_hp,
cooper_s_d_hp_auto,
cooper_s_d_hp_hs,
cooper_s_d_hs,
cooper_s_dsc,
cooper_s_h,
cooper_s_h_auto,
cooper_s_h_hs,
cooper_s_hp,
cooper_s_hp_auto,
cooper_s_hp_hs,
cooper_s_hs,
cooper_s_hs_sb,
cooper_s_q_auto,
cooper_s_q_auto_sb,
cooper_s_q_hs,
cooper_s_q_hs_sb,
cooper_s_sb,
cooper_sb,
coopers_s_asc_abs,
COR_ANGLE_CLOSE_PWM,
COR_FACT_MAX_CLOSE_PWM,
COR1,
COR2,
CORNERING_BREAK_CONTROL,Cornering brake control
CORNERINGLIGHT,
CORRECTION_FACTOR_F_RANGE,
COSI_FAHRZEUGTYP,
COSI_INVERS,
COSI_KISI_CRASH,
COUNT_BLOCK_HALL_SCHL,
COUNT_RESET_LEV_1ALARM_X,
COUNT_RESET_LEV_1ALARM_Y,
COUNT_RESET_LEV_1ALARM_Z,
COUNT_RESET_LEV_2ALARM_X,
COUNT_RESET_LEV_2ALARM_Y,
COUNT_RESET_LEV_2ALARM_Z,
COUNTDOWN_BIS_AUS,
COUNTDOWN_BIS_RESET,
COUNTDOWN_IN_TRANSPM,
