C07_HSA,Start-off assistant (prevents rolling back when starting off on slopes by lightly holding the brakes for 2 more seconds after releasing the brake pedal)
C07_MOTOR_ART_DSC_2,Engine type
C07_UEBERSTEUERN_MUE_0_2,Oversteer friction coefficient 0 2 [data<128 ? coefficient=1.5+(data/128) : coefficient=1.5+((data-256)/128)]
C07_UEBERSTEUERN_MUE_1_2,Oversteer friction coefficient 1 2 [data<128 ? coefficient=2.5+(data/64) : coefficient=2.5+((data-256)/64)]
C07_UNTERSTEUERSCHWELLE,Understeer threshold
C08_AFH_HSA,
C08_AFS,Active front steering (AFS)
C08_ASL,Trailer stabilisation control (ASL)
C08_BAUART,Model variant
C08_BB_RAB,
C08_BBV,Brake pad wear indication
C08_BBV_KORR_HA,Brake pad wear compensation rear axle
C08_BBV_KORR_VA,Brake pad wear compensation front axle
C08_BERGAB_GERASTET,
C08_BERGAB_KENNEN,
C08_CBC,Cornering brake control (CBC)
C08_CSC_DYNAMIC,
C08_DBC_MIN_AUSLOESEDRUCK,Dynamic brake control (DBC) minimium release pressure
C08_DELTA_PSI_BETA_LIMIT,Delta-psi-beta limit correction
C08_DF_DIR,Rotation direction detection rear axle
C08_DRUCKMODELL_HA,Pressure model rear axle
C08_DRUCKMODELL_VA,Pressure model front axle
C08_ECBA_DCC,Electronic control brake actuation (ECBA)
C08_FBS,Brake fading compensation (maintains pedal feel by gradually increasing braking pressure)
C08_FLR,Engine power reduction (prevent brake disc overheating by reducing engine power)
C08_FZG_MASSE,Vehicle weight [weight_kg=data*100]
C08_GETRIEBE,Transmission
C08_GMB,
C08_GMK,Yaw moment compensation
C08_GMK_ECBA_HA,Yaw moment compensation effective friction radius rear axle [radius_mm=data*3]
C08_GMK_ECBA_VA,Yaw moment compensation effective friction radius front axle [radius_mm=data*3]
C08_GMR_MAX_LIMIT_SCHRAEG,
C08_GMR_MIN_LIMIT_SCHRAEG,
C08_HSA,Start-off assistant (prevents rolling back when starting off on slopes by lightly holding the brakes for 2 more seconds after releasing the brake pedal)
C08_IPM_MAX_P_RES,Maximum engine power reserve for intelligent power management [percentage_%=data]
C08_K_ZAHL_TACHO,Impulses per kilometer for speedometer
C08_K_ZAHL_TACHO_KOMPL,Impulses per kilometer for speedometer (complementary)
C08_K_ZAHL_WEG,Impulses per kilometer for odometer
C08_K_ZAHL_WEG_KOMPL,Impulses per kilometer for odometer (complementary)
C08_LENKWINKELKENNLINIE,Steering angle characteristic curve
C08_LUEFTER,
C08_MIN_DRUCKAUFBAU_GRAD,
C08_MOTOR_ART,Engine type
C08_MOTOR_LEISTUNG_MAX,Maximum engine power [power_kW=data*1000]
C08_MOTOR_SCHLEPP_P,
C08_PRE_MSR,Pre engine drag-torque control
C08_PRE_USC,Pre understeer control
C08_RPA,Tire puncture warning (RPA)
C08_RPA_SCHWELLE,Tire puncture warning (RPA) threshold
C08_SCHUBABSCHALTUNG,"Deceleration fuel cut-off [wert_00: disabled, wert_01: enabled]"
C08_SDR_CTC,
C08_SETZ_V_MAX,Cruise control maximum target speed [speed_km/h_mph=data] (linked to [C08_V_EINHEIT])
C08_SST,Soft-stop (smoothen stopping by releasing brake pressure at end of braking cycle)
C08_TANK_SCHWELLE_RESERVE,Fuel tank reserve threshold
C08_TB_BDD,Brake disc drying (remove moisture by lightly applying the brakes in wet conditions)
C08_UEBERSTEUERN_MUE_0,Oversteer friction coefficient 0
C08_UEBERSTEUERN_MUE_1_2,Oversteer friction coefficient 1 2 [data<128 ? coefficient=2.5+(data/64) : coefficient=2.5+((data-256)/64)]
C08_UNTERSTEUERN_MUE_0,Understeer friction coefficient 0
C08_UNTERSTEUERN_MUE_1_2,Understeer friction coefficient 1 2 [data<128 ? coefficient=2.5+(data/64) : coefficient=2.5+((data-256)/64)]
C08_UNTERSTEUERSCHWELLE,Understeer threshold
C08_V_EINHEIT,"Speed unit [data=0: kilometers per hour, data=1: miles per hour]"
C08_VERZOEG_NEG_FEIN,Deceleration rate for small target speed decrement [data<128 ? acceleration_m/s^2=data/10 : deceleration_m/s^2=(-data+256)/10]
C08_VERZOEG_NEG_GROB,Deceleration rate for large target speed decrement [data<128 ? acceleration_m/s^2=data/10 : deceleration_m/s^2=(-data+256)/10]
C08_VERZOEG_POS_FEIN,Acceleration rate for small target speed increment [data<128 ? acceleration_m/s^2=data/10 : deceleration_m/s^2=(-data+256)/10]
C08_VERZOEG_POS_GROB,Acceleration rate for large target speed increment [data<128 ? acceleration_m/s^2=data/10 : deceleration_m/s^2=(-data+256)/10]
C09_ASL,Trailer stabilisation control (ASL)
C09_BAUART,Model variant
C09_BBV,Brake pad wear indication
C09_BBV_KORR_HA,Brake pad wear compensation rear axle
C09_BBV_KORR_VA,Brake pad wear compensation front axle
C09_BTM,
C09_C8,
C09_CBC,Cornering brake control (CBC)
C09_CF_ESM_HB,
C09_CF_ESM_LB,
C09_CR_ESM_HB,
C09_CR_ESM_LB,
C09_DBC_MIN_AUSLOESEDRUCK,Dynamic brake control (DBC) minimium release pressure
C09_DELTA_PSI_BETA_LIMIT,Delta-psi-beta limit correction
C09_DIFF_LOCK,
C09_DRUCKMODELL_HA,Pressure model rear axle
C09_DRUCKMODELL_VA,Pressure model front axle
C09_FLR,Engine power reduction (prevent brake disc overheating by reducing engine power)
C09_GETRIEBE,Transmission
C09_GMB,
C09_GMR_MAX_LIMIT_SCHRAEG,
C09_GMR_MIN_LIMIT_SCHRAEG,
C09_KUEHLSCHACHT,
C09_LCL,Lane change logic
C09_LENKWINKELKENNLINIE,Steering angle characteristic curve
C09_LF_ESM,
C09_LR_ESM,
C09_LUEFTER,
C09_LWK_X2,
C09_LWK_X3,
C09_LWK_X4,
C09_LWK_Y1,
C09_LWK_Y2,
C09_LWK_Y3,
C09_LWK_Y4,
C09_M_ESM,
C09_MIN_DRUCKAUFBAU_GRAD,
C09_MOTOR,Engine
C09_PRE_MSR,Pre engine drag-torque control
C09_PRE_USC,Pre understeer control
C09_RPA,Tire puncture warning (RPA)
C09_RPA_SCHWELLE,Tire puncture warning (RPA) threshold
C09_SC_X_ESM,
C09_SC_Y_ESM,
C09_SDR_CTC,
C09_SPURWEITE,
C09_THETA_ESM,
C09_UEBERSTEUERN_MUE_0,Oversteer friction coefficient 0
C09_UEBERSTEUERN_MUE_1_2,Oversteer friction coefficient 1 2 [data<128 ? coefficient=2.5+(data/64) : coefficient=2.5+((data-256)/64)]
C09_UNTERSTEUERN_MUE_0,Understeer friction coefficient 0
C09_UNTERSTEUERN_MUE_1_2,Understeer friction coefficient 1 2 [data<128 ? coefficient=2.5+(data/64) : coefficient=2.5+((data-256)/64)]
C09_UNTERSTEUERSCHWELLE,Understeer threshold
C09_WLC,
C0A_AFS,Active front steering (AFS)
C0A_ASC_AMR_STB,
C0A_ASC_BMR_STB,
C0A_ASL,Trailer stabilisation control (ASL)
C0A_BAUART,Model variant
C0A_BBV,Brake pad wear indication
C0A_BBV_KORR_HA,Brake pad wear compensation rear axle
C0A_BBV_KORR_VA,Brake pad wear compensation front axle
C0A_BERGAB_GERASTET,
C0A_BERGAB_KENNEN,
C0A_BERGABANSATZ,
C0A_BTM,
C0A_CBC,Cornering brake control (CBC)
C0A_DBC_MIN_AUSLOESEDRUCK,Dynamic brake control (DBC) minimium release pressure
C0A_DCC_C_AAT,
C0A_DCC_C_ATT_SCHUB_AUS,
C0A_DCC_C_ATT_SCHUB_EIN,
C0A_DELTA_PSI_BETA_LIMIT,Delta-psi-beta limit correction
C0A_DF_DIR,Rotation direction detection rear axle
C0A_DIFF_LOCK,
C0A_DRUCKMODELL_HA,Pressure model rear axle
C0A_DRUCKMODELL_VA,Pressure model front axle
C0A_ECBA_DCC,Electronic control brake actuation (ECBA)
C0A_FLR,Engine power reduction (prevent brake disc overheating by reducing engine power)
C0A_GETRIEBE,Transmission
C0A_GMB,
C0A_GMK,Yaw moment compensation
C0A_GMK_ECBA_HA,Yaw moment compensation effective friction radius rear axle [radius_mm=data*3]
C0A_GMK_ECBA_VA,Yaw moment compensation effective friction radius front axle [radius_mm=data*3]
C0A_GMR_MAX_LIMIT_SCHRAEG,
C0A_GMR_MIN_LIMIT_SCHRAEG,
C0A_HSA,Start-off assistant (prevents rolling back when starting off on slopes by lightly holding the brakes for 2 more seconds after releasing the brake pedal)
C0A_HSA_AFH_AFU,
C0A_IPM_MAX_P_RES,Maximum engine power reserve for intelligent power management [percentage_%=data]
C0A_KUEHLSCHACHT,
C0A_LCL,Lane change logic
C0A_LENKWINKELKENNLINIE,Steering angle characteristic curve
C0A_LUEFTER,
C0A_MIN_DRUCKAUFBAU_GRAD,
C0A_MOTOR,Engine
C0A_MOTOR_LEISTUNG_MAX,Maximum engine power
C0A_MOTOR_SCHLEPP_P,
C0A_PRE_MSR,Pre engine drag-torque control
C0A_PRE_USC,Pre understeer control
C0A_RPA,Tire puncture warning (RPA)
C0A_RPA_SCHWELLE,Tire puncture warning (RPA) threshold
C0A_SCHUBABSCHALTUNG,"Deceleration fuel cut-off [wert_00: disabled, wert_01: enabled]"
C0A_SDR_CTC,
C0A_SETZ_V_MAX,Cruise control maximum target speed [speed_km/h_mph=data] (linked to [C0A_V_EINHEIT])
C0A_UEBERSTEUERN_MUE_0,Oversteer friction coefficient 0
C0A_UEBERSTEUERN_MUE_1_2,Oversteer friction coefficient 1 2 [data<128 ? coefficient=2.5+(data/64) : coefficient=2.5+((data-256)/64)]
C0A_UNTERSTEUERN_MUE_0,Understeer friction coefficient 0
C0A_UNTERSTEUERN_MUE_1_2,Understeer friction coefficient 1 2 [data<128 ? coefficient=2.5+(data/64) : coefficient=2.5+((data-256)/64)]
C0A_UNTERSTEUERSCHWELLE,Understeer threshold
C0A_V_EINHEIT,"Speed unit [data=0: kilometers per hour, data=1: miles per hour]"
C0A_VERZOEG_NEG_FEIN,Deceleration rate for small target speed decrement [data<128 ? acceleration_m/s^2=data/10 : deceleration_m/s^2=(-data+256)/10]
C0A_VERZOEG_NEG_GROB,Deceleration rate for large target speed decrement [data<128 ? acceleration_m/s^2=data/10 : deceleration_m/s^2=(-data+256)/10]
C0A_VERZOEG_POS_FEIN,Acceleration rate for small target speed increment [data<128 ? acceleration_m/s^2=data/10 : deceleration_m/s^2=(-data+256)/10]
C0A_VERZOEG_POS_GROB,Acceleration rate for large target speed increment [data<128 ? acceleration_m/s^2=data/10 : deceleration_m/s^2=(-data+256)/10]
C0A_WLC,
C0B_AFH_HSA,
C0B_AFS,Active front steering (AFS)
C0B_ASC_AMR_STB,
C0B_ASC_BMR_STB,
C0B_ASL,Trailer stabilisation control (ASL)
C0B_BAUART,Model variant
C0B_BB_RAB,
C0B_BBV,Brake pad wear indication
C0B_BBV_KORR_HA,Brake pad wear compensation rear axle
C0B_BBV_KORR_VA,Brake pad wear compensation front axle
C0B_BERGAB_GERASTET,
C0B_BERGAB_KENNEN,
C0B_BERGABANSATZ,
C0B_BTM,
C0B_CBC,Cornering brake control (CBC)
C0B_CF_ESM_HB,
C0B_CF_ESM_LB,
C0B_CR_ESM_HB,
C0B_CR_ESM_LB,
C0B_DBC_MIN_AUSLOESEDRUCK,Dynamic brake control (DBC) minimium release pressure
C0B_DCC_C_AAT,
C0B_DCC_C_ATT_SCHUB_AUS,
C0B_DCC_C_ATT_SCHUB_EIN,
C0B_DCC_DTC,"Dynamic cruise control (DCC) available in dynamic traction control (DTC) mode [wert_00: disabled, wert_01: enabled]"
C0B_DELTA_PSI_BETA_LIMIT,Delta-psi-beta limit correction
C0B_DF_DIR,Rotation direction detection rear axle
C0B_DIFF_LOCK,
C0B_DRUCKMODELL_HA,Pressure model rear axle
C0B_DRUCKMODELL_VA,Pressure model front axle
C0B_ECBA_DCC,Electronic control brake actuation (ECBA)
C0B_FBS,Brake fading compensation (maintains pedal feel by gradually increasing braking pressure)
C0B_FLR,Engine power reduction (prevent brake disc overheating by reducing engine power)
C0B_GETRIEBE,Transmission
C0B_GMB,
C0B_GMK_ECBA_HA,Yaw moment compensation effective friction radius rear axle [radius_mm=data*3]
C0B_GMK_ECBA_VA,Yaw moment compensation effective friction radius front axle [radius_mm=data*3]
C0B_GMR_MAX_LIMIT_SCHRAEG,
C0B_GMR_MIN_LIMIT_SCHRAEG,
C0B_HSA,Start-off assistant (prevents rolling back when starting off on slopes by lightly holding the brakes for 2 more seconds after releasing the brake pedal)
C0B_HSA_AFH_AFU,
C0B_IPM_MAX_P_RES,Maximum engine power reserve for intelligent power management [percentage_%=data]
C0B_KUEHLSCHACHT,
C0B_LCL,Lane change logic
C0B_LENKWINKELKENNLINIE,Steering angle characteristic curve
C0B_LF_ESM,
C0B_LR_ESM,
C0B_LUEFTER,
C0B_LWK_X2,
C0B_LWK_X3,
C0B_LWK_X4,
C0B_LWK_Y1,
C0B_LWK_Y2,
C0B_LWK_Y3,
C0B_LWK_Y4,
C0B_M_ESM,
C0B_MIN_DRUCKAUFBAU_GRAD,
C0B_MOTOR,Engine
C0B_MOTOR_LEISTUNG_MAX,Maximum engine power
C0B_MOTOR_SCHLEPP_P,
C0B_PRE_MSR,Pre engine drag-torque control
C0B_PRE_USC,Pre understeer control
C0B_R60_ABS,R60 (MINI Countryman)
C0B_R60_AC,
C0B_R60_BTM,
C0B_R60_CBS,R60 (MINI Countryman) condition based service (CBS)
C0B_R60_CHASSINF,
C0B_R60_EDTR,
C0B_R60_EMCD,
C0B_R60_FLM,
C0B_R60_FU_AKTIV,
C0B_R60_HA,
C0B_R60_HBA,R60 (MINI Countryman) hydraulic brake assist (HBA)
C0B_R60_RPA,R60 (MINI Countryman) tire puncture warning (RPA)
C0B_R60_TC,
C0B_R60_YSC,
C0B_RPA,Tire puncture warning (RPA)
C0B_RPA_SCHWELLE,Tire puncture warning (RPA) threshold
C0B_SC_X_ESM,
C0B_SC_Y_ESM,
C0B_SCHUBABSCHALTUNG,"Deceleration fuel cut-off [wert_00: disabled, wert_01: enabled]"
C0B_SDR_CTC,
C0B_SETZ_V_MAX,Cruise control maximum target speed [speed_km/h_mph=data] (linked to [C0B_V_EINHEIT])
C0B_SPURWEITE,
C0B_SST,Soft-stop (smoothen stopping by releasing brake pressure at end of braking cycle)
C0B_TB_BDD,Brake disc drying (remove moisture by lightly applying the brakes in wet conditions)
C0B_THETA_ESM,
C0B_UEBERSTEUERN_MUE_0,Oversteer friction coefficient 0
C0B_UEBERSTEUERN_MUE_1_2,Oversteer friction coefficient 1 2 [data<128 ? coefficient=2.5+(data/64) : coefficient=2.5+((data-256)/64)]
C0B_UNTERSTEUERN_MUE_0,Understeer friction coefficient 0
C0B_UNTERSTEUERN_MUE_1_2,Understeer friction coefficient 1 2 [data<128 ? coefficient=2.5+(data/64) : coefficient=2.5+((data-256)/64)]
C0B_UNTERSTEUERSCHWELLE,Understeer threshold
C0B_V_EINHEIT,"Speed unit [data=0: kilometers per hour, data=1: miles per hour]"
C0B_VERZOEG_NEG_FEIN,Deceleration rate for small target speed decrement [data<128 ? acceleration_m/s^2=data/10 : deceleration_m/s^2=(-data+256)/10]
C0B_VERZOEG_NEG_GROB,Deceleration rate for large target speed decrement [data<128 ? acceleration_m/s^2=data/10 : deceleration_m/s^2=(-data+256)/10]
C0B_VERZOEG_POS_FEIN,Acceleration rate for small target speed increment [data<128 ? acceleration_m/s^2=data/10 : deceleration_m/s^2=(-data+256)/10]
C0B_VERZOEG_POS_GROB,Acceleration rate for large target speed increment [data<128 ? acceleration_m/s^2=data/10 : deceleration_m/s^2=(-data+256)/10]
C0C_AFH_HSA,
C0C_AFS,Active front steering (AFS)
C0C_ASC_AMR_STB,
C0C_ASC_BMR_STB,
C0C_ASL,Trailer stabilisation control (ASL)
C0C_BAUART,Model variant
C0C_BB_RAB,
C0C_BBV,Brake pad wear indication
C0C_BBV_KORR_HA,Brake pad wear compensation rear axle
C0C_BBV_KORR_VA,Brake pad wear compensation front axle
C0C_BERGAB_GERASTET,
C0C_BERGAB_KENNEN,
C0C_BERGABANSATZ,
C0C_BTM,
C0C_CBC,Cornering brake control (CBC)
C0C_CF_ESM_HB,
C0C_CF_ESM_LB,
C0C_CR_ESM_HB,
C0C_CR_ESM_LB,
C0C_DBC_MIN_AUSLOESEDRUCK,Dynamic brake control (DBC) minimium release pressure
C0C_DCC_C_AAT,
C0C_DCC_C_ATT_SCHUB_AUS,
C0C_DCC_C_ATT_SCHUB_EIN,
C0C_DCC_DTC,"Dynamic cruise control (DCC) available in dynamic traction control (DTC) mode [wert_00: disabled, wert_01: enabled]"
C0C_DELTA_PSI_BETA_LIMIT,Delta-psi-beta limit correction
C0C_DF_DIR,Rotation direction detection rear axle
C0C_DIFF_LOCK,
C0C_DRUCKMODELL_HA,Pressure model rear axle
C0C_DRUCKMODELL_VA,Pressure model front axle
C0C_ECBA_DCC,Electronic control brake actuation (ECBA)
C0C_FBS,Brake fading compensation (maintains pedal feel by gradually increasing braking pressure)
C0C_FLR,Engine power reduction (prevent brake disc overheating by reducing engine power)
C0C_GETRIEBE,Transmission
C0C_GMB,
C0C_GMK_ECBA_HA,Yaw moment compensation effective friction radius rear axle [radius_mm=data*3]
C0C_GMK_ECBA_VA,Yaw moment compensation effective friction radius front axle [radius_mm=data*3]
C0C_GMR_MAX_LIMIT_SCHRAEG,
C0C_GMR_MIN_LIMIT_SCHRAEG,
C0C_HSA,Start-off assistant (prevents rolling back when starting off on slopes by lightly holding the brakes for 2 more seconds after releasing the brake pedal)
C0C_HSA_AFH_AFU,
C0C_IPM_MAX_P_RES,Maximum engine power reserve for intelligent power management [percentage_%=data]
C0C_KUEHLSCHACHT,
C0C_LCL,Lane change logic
C0C_LENKWINKELKENNLINIE,Steering angle characteristic curve
C0C_LF_ESM,
C0C_LR_ESM,
C0C_LUEFTER,
C0C_LWK_X2,
C0C_LWK_X3,
C0C_LWK_X4,
C0C_LWK_Y1,
C0C_LWK_Y2,
C0C_LWK_Y3,
C0C_LWK_Y4,
C0C_M_ESM,
C0C_MIN_DRUCKAUFBAU_GRAD,
C0C_MOTOR,Engine
C0C_MOTOR_LEISTUNG_MAX,Maximum engine power
C0C_MOTOR_SCHLEPP_P,
C0C_PRE_MSR,Pre engine drag-torque control
C0C_PRE_USC,Pre understeer control
C0C_RPA,Tire puncture warning (RPA)
C0C_RPA_SCHWELLE,Tire puncture warning (RPA) threshold
C0C_SC_X_ESM,
C0C_SC_Y_ESM,
C0C_SCHUBABSCHALTUNG,"Deceleration fuel cut-off [wert_00: disabled, wert_01: enabled]"
C0C_SDR_CTC,
C0C_SETZ_V_MAX,Cruise control maximum target speed [speed_km/h_mph=data] (linked to [C0C_V_EINHEIT])
C0C_SPURWEITE,
C0C_SST,Soft-stop (smoothen stopping by releasing brake pressure at end of braking cycle)
C0C_TB_BDD,Brake disc drying (remove moisture by lightly applying the brakes in wet conditions)
C0C_THETA_ESM,
C0C_UEBERSTEUERN_MUE_0,Oversteer friction coefficient 0
C0C_UEBERSTEUERN_MUE_1_2,Oversteer friction coefficient 1 2 [data<128 ? coefficient=2.5+(data/64) : coefficient=2.5+((data-256)/64)]
C0C_UNTERSTEUERN_MUE_0,Understeer friction coefficient 0
C0C_UNTERSTEUERN_MUE_1_2,Understeer friction coefficient 1 2 [data<128 ? coefficient=2.5+(data/64) : coefficient=2.5+((data-256)/64)]
C0C_UNTERSTEUERSCHWELLE,Understeer threshold
C0C_V_EINHEIT,"Speed unit [data=0: kilometers per hour, data=1: miles per hour]"
C0C_VERZOEG_NEG_FEIN,Deceleration rate for small target speed decrement [data<128 ? acceleration_m/s^2=data/10 : deceleration_m/s^2=(-data+256)/10]
C0C_VERZOEG_NEG_GROB,Deceleration rate for large target speed decrement [data<128 ? acceleration_m/s^2=data/10 : deceleration_m/s^2=(-data+256)/10]
C0C_VERZOEG_POS_FEIN,Acceleration rate for small target speed increment [data<128 ? acceleration_m/s^2=data/10 : deceleration_m/s^2=(-data+256)/10]
C0C_VERZOEG_POS_GROB,Acceleration rate for large target speed increment [data<128 ? acceleration_m/s^2=data/10 : deceleration_m/s^2=(-data+256)/10]
C0D_ASL,Trailer stabilisation control (ASL)
C0D_BAUART,Model variant
C0D_BBV,Brake pad wear indication
C0D_BBV_KORR_HA,Brake pad wear compensation rear axle
C0D_BBV_KORR_VA,Brake pad wear compensation front axle
C0D_BTM,
C0D_CBC,Cornering brake control (CBC)
C0D_CF_ESM_HB,
C0D_CF_ESM_LB,
C0D_CR_ESM_HB,
C0D_CR_ESM_LB,
C0D_DBC_MIN_AUSLOESEDRUCK,Dynamic brake control (DBC) minimium release pressure
C0D_DELTA_PSI_BETA_LIMIT,Delta-psi-beta limit correction
C0D_DIFF_LOCK,
C0D_DRUCKMODELL_HA,Pressure model rear axle
C0D_DRUCKMODELL_VA,Pressure model front axle
C0D_FLR,Engine power reduction (prevent brake disc overheating by reducing engine power)
C0D_GETRIEBE,Transmission
C0D_GMB,
C0D_GMR_MAX_LIMIT_SCHRAEG,
C0D_GMR_MIN_LIMIT_SCHRAEG,
C0D_KUEHLSCHACHT,
C0D_LCL,Lane change logic
C0D_LENKWINKELKENNLINIE,Steering angle characteristic curve
C0D_LF_ESM,
C0D_LR_ESM,
C0D_LUEFTER,
C0D_LWK_X2,
C0D_LWK_X3,
C0D_LWK_X4,
C0D_LWK_Y1,
C0D_LWK_Y2,
C0D_LWK_Y3,
C0D_LWK_Y4,
C0D_M_ESM,
C0D_MIN_DRUCKAUFBAU_GRAD,
C0D_MOTOR,Engine
C0D_PRE_MSR,Pre engine drag-torque control
C0D_PRE_USC,Pre understeer control
C0D_RPA,Tire puncture warning (RPA)
C0D_RPA_SCHWELLE,Tire puncture warning (RPA) threshold
C0D_SC_X_ESM,
C0D_SC_Y_ESM,
C0D_SDR_CTC,
C0D_SPURWEITE,
C0D_THETA_ESM,
C0D_UEBERSTEUERN_MUE_0,Oversteer friction coefficient 0
C0D_UEBERSTEUERN_MUE_1_2,Oversteer friction coefficient 1 2 [data<128 ? coefficient=2.5+(data/64) : coefficient=2.5+((data-256)/64)]
C0D_UNTERSTEUERN_MUE_0,Understeer friction coefficient 0
C0D_UNTERSTEUERN_MUE_1_2,Understeer friction coefficient 1 2 [data<128 ? coefficient=2.5+(data/64) : coefficient=2.5+((data-256)/64)]
C0D_UNTERSTEUERSCHWELLE,Understeer threshold
C0D_WLC,
C0E_ASL,Trailer stabilisation control (ASL)
C0E_BAUART,Model variant
C0E_BBV,Brake pad wear indication
C0E_BBV_KORR_HA,Brake pad wear compensation rear axle
C0E_BBV_KORR_VA,Brake pad wear compensation front axle
C0E_BTM,
C0E_CBC,Cornering brake control (CBC)
C0E_CF_ESM_HB,
C0E_CF_ESM_LB,
C0E_CR_ESM_HB,
C0E_CR_ESM_LB,
C0E_DBC_MIN_AUSLOESEDRUCK,Dynamic brake control (DBC) minimium release pressure
C0E_DELTA_PSI_BETA_LIMIT,Delta-psi-beta limit correction
C0E_DIFF_LOCK,
C0E_DRUCKMODELL_HA,Pressure model rear axle
C0E_DRUCKMODELL_VA,Pressure model front axle
C0E_FLR,Engine power reduction (prevent brake disc overheating by reducing engine power)
C0E_GETRIEBE,Transmission
C0E_GMB,
C0E_GMR_MAX_LIMIT_SCHRAEG,
C0E_GMR_MIN_LIMIT_SCHRAEG,
C0E_KUEHLSCHACHT,
C0E_LCL,Lane change logic
C0E_LENKWINKELKENNLINIE,Steering angle characteristic curve
C0E_LF_ESM,
C0E_LR_ESM,
C0E_LUEFTER,
C0E_LWK_X2,
C0E_LWK_X3,
C0E_LWK_X4,
C0E_LWK_Y1,
C0E_LWK_Y2,
C0E_LWK_Y3,
C0E_LWK_Y4,
C0E_M_ESM,
C0E_MIN_DRUCKAUFBAU_GRAD,
C0E_MOTOR,Engine
C0E_PRE_MSR,Pre engine drag-torque control
C0E_PRE_USC,Pre understeer control
C0E_RPA,Tire puncture warning (RPA)
C0E_RPA_SCHWELLE,Tire puncture warning (RPA) threshold
C0E_SC_X_ESM,
C0E_SC_Y_ESM,
C0E_SDR_CTC,
C0E_SPURWEITE,
C0E_THETA_ESM,
C0E_UEBERSTEUERN_MUE_0,Oversteer friction coefficient 0
C0E_UEBERSTEUERN_MUE_1_2,Oversteer friction coefficient 1 2 [data<128 ? coefficient=2.5+(data/64) : coefficient=2.5+((data-256)/64)]
C0E_UNTERSTEUERN_MUE_0,Understeer friction coefficient 0
C0E_UNTERSTEUERN_MUE_1_2,Understeer friction coefficient 1 2 [data<128 ? coefficient=2.5+(data/64) : coefficient=2.5+((data-256)/64)]
C0E_UNTERSTEUERSCHWELLE,Understeer threshold
C0E_WLC,
C0F_AFH_HSA,
C0F_AFS,Active front steering (AFS)
C0F_ASC_AMR_STB,
C0F_ASC_BMR_STB,
C0F_ASL,Trailer stabilisation control (ASL)
C0F_BAUART,Model variant
C0F_BB_RAB,
C0F_BBV,Brake pad wear indication
C0F_BBV_KORR_HA,Brake pad wear compensation rear axle
C0F_BBV_KORR_VA,Brake pad wear compensation front axle
C0F_BERGAB_GERASTET,
C0F_BERGAB_KENNEN,
C0F_BERGABANSATZ,
C0F_BTM,
C0F_CBC,Cornering brake control (CBC)
C0F_CF_ESM_HB,
C0F_CF_ESM_LB,
C0F_CR_ESM_HB,
C0F_CR_ESM_LB,
C0F_DBC_MIN_AUSLOESEDRUCK,Dynamic brake control (DBC) minimium release pressure
C0F_DCC_C_AAT,
C0F_DCC_C_ATT_SCHUB_AUS,
C0F_DCC_C_ATT_SCHUB_EIN,
C0F_DCC_DTC,"Dynamic cruise control (DCC) available in dynamic traction control (DTC) mode [wert_00: disabled, wert_01: enabled]"
C0F_DELTA_PSI_BETA_LIMIT,Delta-psi-beta limit correction
C0F_DF_DIR,Rotation direction detection rear axle
C0F_DIFF_LOCK,
C0F_DRUCKMODELL_HA,Pressure model rear axle
C0F_DRUCKMODELL_VA,Pressure model front axle
C0F_ECBA_DCC,Electronic control brake actuation (ECBA)
C0F_FBS,Brake fading compensation (maintains pedal feel by gradually increasing braking pressure)
C0F_FLR,Engine power reduction (prevent brake disc overheating by reducing engine power)
C0F_GETRIEBE,Transmission
C0F_GMB,
C0F_GMK_ECBA_HA,Yaw moment compensation effective friction radius rear axle [radius_mm=data*3]
C0F_GMK_ECBA_VA,Yaw moment compensation effective friction radius front axle [radius_mm=data*3]
C0F_GMR_MAX_LIMIT_SCHRAEG,
C0F_GMR_MIN_LIMIT_SCHRAEG,
C0F_HSA,Start-off assistant (prevents rolling back when starting off on slopes by lightly holding the brakes for 2 more seconds after releasing the brake pedal)
C0F_HSA_AFH_AFU,
C0F_IPM_MAX_P_RES,Maximum engine power reserve for intelligent power management [percentage_%=data]
C0F_KUEHLSCHACHT,
C0F_LCL,Lane change logic
C0F_LENKWINKELKENNLINIE,Steering angle characteristic curve
C0F_LF_ESM,
C0F_LR_ESM,
C0F_LUEFTER,
C0F_LWK_X2,
C0F_LWK_X3,
C0F_LWK_X4,
C0F_LWK_Y1,
C0F_LWK_Y2,
C0F_LWK_Y3,
C0F_LWK_Y4,
C0F_M_ESM,
C0F_MIN_DRUCKAUFBAU_GRAD,
C0F_MOTOR,Engine
C0F_MOTOR_LEISTUNG_MAX,Maximum engine power
C0F_MOTOR_SCHLEPP_P,
C0F_PRE_MSR,Pre engine drag-torque control
C0F_PRE_USC,Pre understeer control
C0F_RPA,Tire puncture warning (RPA)
C0F_RPA_SCHWELLE,Tire puncture warning (RPA) threshold
C0F_SC_X_ESM,
C0F_SC_Y_ESM,
C0F_SCHUBABSCHALTUNG,"Deceleration fuel cut-off [wert_00: disabled, wert_01: enabled]"
C0F_SDR_CTC,
C0F_SETZ_V_MAX,Cruise control maximum target speed [speed_km/h_mph=data] (linked to [C0F_V_EINHEIT])
C0F_SPURWEITE,
C0F_SST,Soft-stop (smoothen stopping by releasing brake pressure at end of braking cycle)
